publikacija_id,autor_id
233835,1203
233841,2421
233848,15301
233862,2092
233865,2404
233876,1891
233879,10
233898,348
233900,15576
233918,57
233920,634
233924,552
233925,15577
233925,15578
233927,85
233931,179
233932,578
233940,35
233961,1174
233965,3443
233967,1008
233974,935
233982,2021
233987,125
233992,545
233994,6491
233994,12294
234006,8124
234016,203
234018,6856
234024,611
234025,954
234030,6129
234049,770
234051,501
234057,7922
234071,191
234072,5316
234074,1026
234075,50
234076,2142
234080,611
234092,2302
234092,2303
234096,15579
234103,6976
234122,1186
234125,1244
234129,9221
234135,1140
234138,4186
234139,4488
234150,353
234152,766
234154,245
234159,136
234160,1294
234161,7244
234168,337
234179,15580
234194,53
234198,820
234200,15581
234202,179
234202,1600
234204,194
234210,6579
234224,1612
234230,8747
234230,15582
234230,15583
234236,7727
234237,5245
234241,9575
234252,3881
234257,14039
234257,15584
234260,8411
234265,15585
234269,15586
234271,1775
234282,4863
234289,203
234289,3158
234291,15587
234294,443
234299,150
234300,494
234303,553
234305,5465
234306,15588
234310,179
234310,1600
234313,266
234322,14041
234324,848
234334,15589
234335,1254
234336,838
234340,2487
234343,1692
234344,15590
234351,8057
234357,2533
234362,4361
234380,57
234389,15591
234390,4485
234392,1203
234393,611
234394,6269
234397,754
234398,105
234399,15592
234399,15593
234400,25
234402,690
234402,691
234409,544
234413,3000
234414,2714
234418,102
234418,872
234429,157
234434,388
234444,4303
234447,1720
234456,15594
234457,270
234463,531
234466,5242
234470,15595
234480,15596
234489,6004
234490,157
234493,200
234497,571
234506,15597
234507,118
234511,7241
234515,1193
234524,157
234527,150
234528,1919
234536,67
234540,15598
234546,862
234550,7564
234555,15599
234561,2229
234576,1440
234579,5906
234586,4142
234587,2536
234593,160
234603,2089
234605,250
234608,7321
234609,15600
234629,4537
234637,15601
234639,15602
234643,200
234646,78
234647,8500
234670,15603
234675,15604
234675,15605
234677,2459
234693,54
234710,15606
234711,531
234716,15607
234718,15608
234722,9063
234730,15609
234738,267
234745,263
234747,15610
234750,14208
234765,6824
234776,6389
234776,6390
234780,9935
234783,15611
234794,2518
234795,333
234795,5299
234796,6568
234800,2072
234801,5895
234803,44
234812,15612
234814,508
234815,2475
234820,25
234833,60
234859,8799
234885,11770
234912,15613
234914,15614
234921,1511
234923,10615
234930,245
234934,2843
234938,15615
234941,865
234945,15616
234951,15617
234953,15618
234957,15619
234967,1834
234973,171
234981,1426
234986,1215
234990,159
234995,10412
234997,399
234997,1783
235000,1267
235000,3593
235000,15620
235005,1618
235006,154
235016,266
235020,697
235021,85
235026,5638
235028,8274
235030,5276
235036,1563
235041,15621
235044,3322
235050,931
235057,12388
235078,185
235086,11444
235092,15622
235094,603
235111,2324
235115,3058
235129,3318
235132,1694
235134,4108
235136,2890
235137,6125
235139,5498
235156,5040
235158,15623
235158,15624
235158,15625
235173,869
235184,12252
235185,194
235187,578
235197,2276
235198,663
235203,1635
235207,185
235209,15626
235213,7902
235221,254
235222,578
235234,578
235239,659
235247,942
235248,145
235254,233
235255,2781
235275,1174
235277,15627
235281,2810
235283,15628
235288,15629
235292,15630
235296,1002
235298,3027
235299,15631
235303,1238
235305,3975
235308,15632
235310,11493
235318,2475
235320,13874
235327,15633
235331,2708
235334,821
235337,8829
235346,869
235349,2484
235350,4390
235379,11800
235383,160
235383,245
235383,578
235383,1238
235383,1372
235383,3294
235383,3927
235383,5213
235391,6820
235407,189
235417,15634
235423,242
235427,870
235434,1312
235443,614
235444,721
235445,13175
235452,15635
235453,5827
235466,1851
235470,383
235474,4407
235489,2520
235493,2404
235498,396
235505,669
235511,3294
235524,395
235530,13159
235542,12590
235543,15636
235559,7281
235562,15637
235566,317
235595,164
235596,13161
235598,4459
235600,15638
235611,254
235612,578
235615,15639
235627,2901
235632,13224
235633,127
235637,15640
235640,1047
235654,1185
235662,1082
235662,2487
235664,85
235664,15641
235672,2232
235675,15642
235676,1695
235677,7445
235684,2718
235685,445
235687,544
235697,73
235724,1916
235725,552
235729,634
235737,11821
235740,2031
235741,5099
235748,2286
235750,3834
235760,2339
235763,15643
235769,15644
235773,2088
235776,75
235785,1713
235789,702
235797,136
235799,2098
235804,885
235814,250
235815,4799
235826,14348
235833,1283
235834,552
235841,3393
235846,319
235850,1025
235862,44
235867,22
235867,291
235867,656
235867,742
235867,838
235867,869
235867,1025
235867,3185
235868,36
235876,12592
235884,3677
235885,5322
235890,2370
235892,4506
235897,2929
235905,855
235906,460
235910,2340
235916,587
235923,14137
235931,7254
235933,931
235943,9071
235944,10931
235945,57
235950,14618
235962,273
235966,15645
235971,145
235975,48
236000,15646
236004,15647
236016,1577
236032,13016
236033,627
236036,2914
236042,5926
236046,6792
236053,14231
236064,1225
236068,2717
236069,544
236070,15648
236080,8923
236087,158
236091,145
236103,153
236106,189
236115,758
236118,2901
236119,8255
236127,1477
236129,15649
236157,322
236174,15650
236183,161
236184,15381
236188,2785
236188,2786
236190,5009
236196,865
236199,2123
236228,3608
236230,15651
236249,15652
236251,15653
236255,198
236261,10619
236265,862
236272,15654
236284,4766
236285,295
236286,556
236290,11764
236297,7655
236302,578
236310,123
236310,298
236312,1922
236321,721
236328,1299
236331,5721
236351,85
236356,6657
236358,135
236365,130
236367,15655
236368,3300
236374,10883
236379,15656
236381,54
236389,117
236391,1797
236391,2358
236391,2359
236391,13224
236391,15657
236391,15658
236391,15659
236391,15660
236391,15661
236391,15662
236394,2681
236398,15663
236404,15664
236404,15665
236405,6015
236405,6016
236407,9626
236418,2339
236427,5231
236433,179
236433,14900
236434,2082
236434,15666
236440,2656
236441,1303
236450,160
236453,15667
236459,784
236465,15668
236484,356
236489,15669
236490,3315
236492,2495
236498,161
236501,6874
236506,25
236506,3934
236506,3935
236506,3936
236506,3937
236506,3938
236506,3940
236506,3941
236506,3943
236506,3945
236506,15365
236506,15368
236517,460
236525,304
236527,15670
236533,275
236533,2351
236547,7324
236549,549
236560,1483
236561,6487
236561,6488
236562,122
236563,235
236574,1033
236579,713
236581,987
236584,15671
236591,5342
236605,2708
236618,1658
236619,235
236621,233
236633,4358
236644,738
236655,4175
236656,1478
236657,15672
236669,1303
236677,2131
236692,15673
236694,295
236698,658
236700,12983
236709,15674
236714,351
236720,15333
236721,15675
236725,9499
236729,321
236746,1720
236756,1061
236758,375
236764,15676
236776,2544
236779,15378
236799,15677
236805,1695
236809,1472
236817,459
236817,480
236817,506
236817,1080
236817,1826
236817,2198
236817,4723
236817,5748
236817,5842
236817,7710
236817,8564
236817,8736
236817,10588
236817,10733
236817,11403
236817,14704
236817,15678
236817,15679
236817,15680
236817,15681
236817,15682
236817,15683
236817,15684
236817,15685
236817,15686
236817,15687
236817,15688
236817,15689
236817,15690
236817,15691
236817,15692
236817,15693
236821,1316
236824,1979
236840,284
236841,5868
236851,671
236852,697
236860,1783
236872,89
236876,15694
236877,1440
236884,6139
236885,931
236894,2678
236898,15695
236904,135
236905,1855
236921,15515
236926,11230
236930,15696
236931,1008
236938,2594
236940,8032
236942,1296
236944,2858
236944,2859
236946,885
236964,15697
236971,3185
236972,2110
236999,15698
236999,15699
237005,2185
237006,15700
237011,1409
237012,15062
237014,15701
237018,3032
237021,15702
237023,11843
237034,2103
237044,1129
237049,15703
237060,15704
237065,15705
237067,15706
237068,12360
237071,966
237074,227
237074,3802
237084,11313
237092,3155
237094,1058
237113,15707
237123,15708
237136,6563
237138,161
237145,2977
237152,15709
237154,6147
237157,15710
237159,6255
237159,6256
237159,15711
237169,2804
237179,291
237181,2302
237181,2303
237182,15712
237186,9591
237187,401
237192,4511
237197,2418
237201,91
237205,179
237207,15713
237211,721
237212,545
237220,3000
237227,189
237230,15714
237247,575
237251,4026
237258,15715
237262,1407
237267,804
237293,15716
237310,1000
237337,1695
237354,15717
237366,15718
237376,15719
237395,4691
237410,1047
237416,547
237419,15720
237423,319
237452,3196
237453,15721
237461,891
237467,7564
237488,15722
237491,6952
237491,15723
237493,15724
237493,15725
237496,2339
237512,7521
237517,15726
237534,15727
237537,6125
237545,15728
237546,15729
237550,9498
237552,966
237556,111
237563,15730
237563,15731
237567,5756
237573,15732
237574,5367
237578,98
237579,127
237580,6326
237590,185
237592,15733
237600,258
237613,15734
237616,15735
237628,663
237630,3245
237631,7342
237632,9575
237635,1612
237637,634
237639,679
237648,4520
237658,15736
237664,15737
237665,3855
237666,501
237676,14774
237695,10538
237697,15738
237697,15739
237702,8799
237703,2845
237729,39
237733,10305
237737,8695
237737,8696
237753,15740
237756,7614
237758,1325
237763,4809
237766,15741
237768,578
237778,8102
237780,15742
237783,464
237786,136
237787,3049
237790,11266
237791,157
237797,35
237798,15743
237799,136
237816,140
237821,1711
237821,1712
237822,4393
237832,1830
237833,578
237835,15744
237836,26
237836,1764
237840,1123
237844,1805
237849,663
237854,4513
237856,1452
237865,728
237866,1581
237877,213
237880,553
237883,3929
237896,2158
237915,14059
237917,2901
237917,15745
237917,15746
237927,15747
237936,160
237941,15748
237942,15749
237943,194
237953,6487
237953,15005
237956,959
237961,1050
237967,1110
237968,10538
237974,346
237979,15750
237981,15751
237996,3755
238000,1096
238001,578
238012,15752
238013,2404
238016,15753
238017,15754
238019,7824
238021,15755
238027,15756
238031,15757
238038,130
238043,1568
238045,403
238047,2665
238049,838
238063,1411
238066,99
238101,242
238107,1635
238108,4751
238109,3188
238110,578
238114,150
238120,531
238127,9102
238129,7918
238130,2168
238136,15758
238138,136
238142,15759
238145,195
238152,185
238153,460
238155,993
238173,544
238185,9498
238200,4722
238212,1009
238233,15760
238242,2901
238245,185
238248,460
238248,2122
238254,11836
238256,7538
238258,362
238273,281
238278,5059
238307,347
238316,6447
238326,15761
238339,15762
238346,15763
238348,2951
238353,4545
238354,202
238357,15764
238364,12790
238367,1832
238376,6451
238376,15765
238383,3072
238385,2870
238392,2591
238414,10445
238426,15766
238428,2520
238441,15767
238442,15768
238443,15769
238447,11199
238465,15770
238472,15771
238477,804
238480,785
238486,39
238491,9362
238516,8931
238517,476
238524,12983
238526,1695
238531,2289
238551,1830
238563,15772
238571,4327
238574,15773
238574,15774
238576,803
238590,7990
238592,1114
238595,758
238597,185
238604,1291
238611,15775
238615,15776
238618,3683
238639,1552
238644,1033
238645,5193
238648,1457
238653,336
238657,15777
238662,2629
238674,15778
238699,44
238700,160
238702,280
238706,2439
238711,15779
238712,15780
238716,488
238718,15781
238718,15782
238719,15783
238722,1342
238727,100
238739,132
238751,1269
238757,5651
238757,5652
238766,12291
238772,74
238773,1020
238774,6602
238779,85
238782,485
238783,15784
238805,2418
238819,1889
238820,15785
238829,15786
238832,2098
238834,777
238834,15787
238854,1568
238854,15788
238856,2370
238858,3427
238859,822
238867,15789
238869,5840
238873,1765
238875,1411
238876,10223
238880,4327
238881,6391
238889,1757
238893,162
238894,200
238901,111
238917,15790
238919,4267
238920,15791
238920,15792
238921,1834
238929,1020
238933,81
238941,15793
238942,4485
238949,8334
238951,10916
238955,15794
238960,15795
238965,701
238968,6824
238980,4894
238982,202
238983,102
238988,1733
238992,13455
238993,99
238994,357
238997,2857
239002,1056
239009,3076
239010,1312
239021,191
239022,105
239023,4631
239049,183
239050,4435
239051,298
239056,2268
239059,1061
239076,3913
239081,1129
239087,1190
239088,3795
239089,15796
239093,615
239098,4417
239099,761
239102,2810
239107,4912
239112,15797
239124,6328
239128,5687
239135,5957
239136,15798
239149,2686
239152,298
239155,2629
239160,4520
239176,15799
239184,15800
239186,2681
239190,275
239195,1510
239198,15801
239199,85
239209,318
239215,9078
239233,12549
239235,15802
239239,15803
239257,2168
239262,15804
239264,689
239269,291
239275,10904
239278,2418
239279,15805
239281,6733
239296,205
239324,8923
239327,482
239328,3315
239333,815
239338,15806
239341,1780
239348,3316
239353,11270
239354,713
239378,353
239381,1900
239386,1342
239387,291
239388,931
239390,578
239391,2299
239397,721
239399,1760
239400,39
239406,472
239418,15807
239427,446
239427,447
239429,140
239430,250
239437,15808
239458,91
239467,815
239472,150
239473,689
239475,1232
239480,722
239489,15809
239493,15810
239501,722
239503,210
239505,15811
239505,15812
239507,11735
239510,15813
239522,26
239525,529
239533,1117
239535,446
239536,13707
239536,15814
239541,15815
239549,7860
239551,2637
239552,319
239561,5417
239576,4765
239580,15816
239581,185
239602,15817
239613,6928
239616,15818
239638,291
239639,15819
239646,401
239646,15820
239649,3336
239649,15821
239650,6629
239660,13134
239671,132
239681,13704
239682,2324
239683,3681
239689,185
239691,13046
239707,15822
239715,159
239721,8277
239731,15823
239736,15824
239743,15825
239760,15826
239763,284
239767,2302
239767,2303
239771,8331
239773,24
239775,1254
239780,573
239788,15827
239790,537
239793,15828
239820,15829
239822,15830
239825,885
239834,15831
239836,1846
239838,2372
239849,578
239855,556
239857,578
239866,6031
239867,15832
239869,15833
239871,15834
239877,587
239914,1759
239922,15835
239925,2803
239945,15836
239958,2845
239960,200
239961,12757
239962,8171
239963,168
239971,202
239982,15837
239995,160
239996,5726
239999,10611
240006,6362
240009,135
240010,280
240013,6670
240020,409
240031,189
240033,1608
240038,7467
240047,15838
240049,1477
240049,1672
240053,161
240076,13785
240080,2522
240082,364
240090,75
240094,459
240095,12344
240099,14907
240106,250
240108,579
240111,15839
240112,7787
240113,134
240115,741
240117,8243
240127,15840
240128,4679
240133,9876
240187,15841
240190,1695
240191,821
240193,157
240198,5612
240204,15842
240215,99
240217,5774
240226,713
240235,2404
240238,1033
240244,962
240245,1775
240259,15843
240262,11727
240263,15844
240263,15845
240273,3227
240283,1117
240291,157
240297,5469
240304,11888
240309,4222
240321,2681
240324,5917
240325,5417
240333,15846
240342,11512
240345,1767
240352,3158
240363,3475
240364,298
240369,1295
240378,446
240378,447
240385,8181
240391,155
240396,15847
240402,15848
240413,2690
240418,5517
240429,7632
240433,2940
240436,1583
240440,2145
240480,203
240500,337
240515,8612
240518,2788
240519,386
240522,15849
240527,1593
240528,1834
240533,814
240534,15850
240535,8884
240548,742
240557,11114
240558,599
240558,600
240564,4146
240567,15851
240571,2831
240581,132
240587,7981
240594,1832
240597,3361
240597,3362
240600,75
240613,15852
240614,15853
240620,1089
240626,15854
240628,2929
240631,15855
240632,459
240634,3702
240642,15856
240645,5123
240646,91
240660,1002
240661,578
240665,3852
240672,9876
240686,8247
240689,15857
240693,4719
240711,15858
240731,1283
240743,1006
240745,358
240750,15859
240758,4380
240764,1346
240768,15860
240780,2084
240787,741
240789,816
240791,8725
240791,13967
240791,15861
240791,15862
240791,15863
240799,15864
240799,15865
240815,254
240819,11402
240825,3159
240825,15866
240827,1180
240834,947
240838,1856
240840,4202
240847,1224
240850,1457
240853,15867
240864,2681
240888,1548
240904,3110
240905,399
240909,3141
240916,6363
240931,15868
240935,2291
240941,15869
240942,13293
240946,6787
240949,242
240952,144
240963,9
240980,6097
240986,1720
240989,587
240995,803
240996,8493
240997,8686
241014,200
241020,199
241026,663
241050,1889
241064,2213
241066,15870
241080,721
241083,15871
241092,813
241120,1938
241124,700
241125,185
241128,737
241131,15872
241136,2404
241156,6808
241157,15873
241158,3682
241168,488
241173,15874
241173,15875
241188,135
241194,806
241197,663
241198,15853
241199,15876
241215,3218
241218,587
241224,713
241225,15877
241228,15878
241233,1879
241241,6425
241242,1065
241243,99
241249,2524
241258,15879
241262,11915
241276,15880
241294,10592
241294,15881
241305,6877
241309,281
241311,15882
241315,222
241320,15883
241321,674
241322,15485
241323,26
241327,9540
241331,15884
241348,5321
241350,15885
241351,311
241351,312
241357,8870
241358,15886
241371,862
241374,185
241376,13115
241379,353
241380,15887
241380,15888
241380,15889
241380,15890
241383,13443
241388,15891
241392,2145
241395,837
241398,15892
241404,15893
241409,6297
241427,488
241436,25
241443,3870
241445,1950
241448,15894
241456,15895
241458,1089
241459,4977
241459,15896
241462,8920
241469,3873
241478,15897
241541,254
241545,15898
241545,15899
241548,15900
241550,1720
241552,1411
241552,1593
241552,1639
241552,1641
241552,1642
241552,1644
241552,1648
241552,10280
241552,15901
241552,15902
241552,15903
241552,15904
241552,15905
241552,15906
241552,15907
241552,15908
241568,1608
241569,935
241572,15909
241577,4803
241585,15910
241587,11873
241590,15911
241596,1477
241596,1672
241607,15912
241608,699
241609,266
241616,1765
241633,15913
241646,3231
241647,15914
241665,15171
241669,1316
241673,298
241674,15915
241678,1428
241695,15916
241705,11485
241712,4142
241716,4026
241734,15917
241736,189
241749,15918
241752,908
241752,909
241752,9888
241755,14107
241758,298
241766,576
241774,459
241776,2291
241786,6442
241789,1203
241792,3580
241797,634
241800,15919
241807,9896
241807,9897
241823,1658
241824,727
241835,15920
241841,749
241843,2681
241856,10494
241861,502
241861,15921
241865,9713
241878,763
241883,2128
241884,935
241886,9494
241899,2724
241903,185
241913,346
241922,1617
241922,15922
241926,699
241928,1589
241936,1612
241941,6895
241947,531
241953,15923
241953,15924
241953,15925
241958,3888
241963,336
241967,15926
241986,15927
242013,3083
242015,15928
242025,99
242033,464
242035,291
242036,9581
242037,6406
242037,12905
242038,2089
242041,721
242048,6425
242052,15929
242052,15930
242057,578
242075,15931
242082,5179
242083,191
242085,14683
242086,1846
242094,501
242096,15932
242127,4152
242130,11232
242132,5311
242132,5312
242140,15933
242142,2520
242144,5020
242148,1751
242155,2753
242168,1843
242170,150
242173,67
242175,15934
242175,15935
242175,15936
242179,501
242181,722
242189,4243
242191,2690
242192,1507
242199,10733
242212,6549
242216,3372
242219,15937
242223,4343
242224,26
242233,15938
242233,15939
242235,3372
242242,15940
242246,1584
242246,1654
242247,15941
242258,4725
242263,5284
242263,15942
242265,15943
242274,2471
242278,1772
242286,15944
242300,91
242307,15945
242327,2390
242328,14205
242328,15946
242341,13224
242342,160
242343,3032
242351,699
242352,587
242362,91
242374,125
242376,15947
242383,788
242391,69
242392,7322
242394,6504
242396,15948
242403,15949
242405,15950
242418,446
242418,447
242422,9118
242433,164
242446,339
242451,1769
242461,1165
242466,578
242483,8906
242486,2520
242490,2776
242503,1891
242506,91
242507,689
242509,815
242513,615
242520,841
242522,4139
242524,6693
242569,15951
242572,5173
242574,136
242579,15952
242586,1891
242589,1025
242600,1837
242611,15953
242619,15954
242620,2032
242620,11419
242620,13189
242620,15955
242620,15956
242620,15957
242620,15958
242620,15959
242620,15960
242627,2326
242633,304
242634,15961
242635,2290
242648,8211
242653,15962
242661,9432
242667,15963
242668,15964
242680,222
242686,587
242688,15195
242697,15965
242703,4635
242706,157
242715,2500
242719,2092
242720,13408
242724,8326
242726,1559
242728,4779
242748,15966
242765,15912
242775,15967
242777,752
242789,1563
242791,741
242798,721
242810,9495
242812,3927
242819,284
242837,15151
242841,3243
242853,15968
242858,15969
242859,15970
242859,15971
242859,15972
242875,823
242880,578
242883,1324
242888,5570
242888,15973
242888,15974
242888,15975
242889,13395
242896,1715
242903,8595
242911,15976
242919,1196
242921,15977
242930,5585
242931,7204
242933,364
242936,3218
242938,99
242943,788
242954,749
242960,602
242960,15978
242965,4251
242966,5760
242966,12372
242971,15979
242973,482
242981,222
243001,280
243003,140
243007,3897
243008,2302
243008,2303
243012,274
243012,8996
243017,5407
243022,5019
243042,9604
243044,15980
243061,928
243065,14922
243070,446
243070,447
243082,15981
243083,2803
243090,437
243091,95
243092,9607
243093,3422
243094,15502
243126,2843
243127,9736
243142,1957
243178,15982
243180,7922
243185,3113
243187,15983
243206,44
243208,2866
243208,3964
243208,5372
243208,7003
243208,8269
243208,8570
243208,15559
243208,15984
243208,15985
243208,15986
243208,15987
243208,15988
243208,15989
243212,9621
243218,317
243231,1254
243232,135
243241,11745
243243,3185
243248,1258
243248,2535
243311,1891
243316,15990
243319,15991
243327,414
243334,15992
243335,1145
243336,11485
243344,15993
243352,414
243360,1846
243363,254
243364,15994
243367,2339
243374,263
243375,136
243390,15995
243408,15996
243409,2481
243416,1174
243424,9146
243427,10733
243428,1484
243429,552
243433,78
243439,327
243457,2089
243468,2274
243473,11053
243488,1753
243489,5660
243491,1312
243491,15997
243492,15998
243492,15999
243496,110
243501,305
243507,268
243510,16000
243516,16001
243522,351
243526,3074
243527,671
243539,16002
243541,16003
243548,992
243559,16004
243564,1140
243571,16005
243575,6470
243576,16006
243577,10257
243585,3865
243591,16007
243595,383
243605,2215
243606,16008
243608,2781
243614,135
243628,1836
243641,319
243645,16009
243650,16010
243653,663
243653,1345
243653,1350
243653,5255
243653,9220
243653,9508
243653,13669
243653,14468
243653,16011
243653,16012
243653,16013
243653,16014
243653,16015
243653,16016
243653,16017
243653,16018
243653,16019
243653,16020
243653,16021
243653,16022
243653,16023
243653,16024
243653,16025
243653,16026
243663,117
243666,451
243666,3607
243668,16027
243675,16028
243678,284
243681,891
243698,16029
243700,16030
243710,16031
243711,663
243716,535
243717,16032
243719,578
243720,14563
243725,741
243740,741
243772,9694
243779,155
243782,1949
243782,16033
243783,2977
243783,16034
243793,2286
243802,821
243806,16035
243817,16036
243833,1563
243834,6985
243837,242
243842,3663
243856,91
243857,3317
243858,158
243863,11273
243869,16037
243871,16038
243876,1950
243879,136
243881,39
243888,2545
243894,1082
243896,1448
243897,99
243898,447
243899,3449
243901,16039
243902,7431
243908,739
243912,562
243913,16040
243914,5412
243921,3494
243922,16041
243933,3086
243939,1419
243940,254
243949,1686
243949,2434
243957,144
243958,8254
243960,5675
243967,16042
243968,78
243972,5076
243980,200
243981,618
243982,3321
243987,8139
243994,612
243997,16043
244024,3754
244026,627
244033,817
244039,125
244046,10522
244048,11189
244052,16044
244073,16045
244081,5276
244091,1695
244094,1936
244098,16046
244103,579
244105,11054
244110,459
244110,1178
244110,1450
244110,2562
244110,6936
244110,9223
244110,10139
244110,12845
244110,14393
244110,14959
244110,15689
244110,16047
244110,16048
244110,16049
244110,16050
244110,16051
244110,16052
244110,16053
244110,16054
244110,16055
244110,16056
244110,16057
244110,16058
244110,16059
244110,16060
244110,16061
244114,5874
244114,5875
244118,3877
244125,9756
244127,1271
244128,2267
244138,5938
244139,125
244140,1905
244140,15274
244149,578
244152,11933
244153,11281
244154,10419
244156,16062
244164,2940
244171,15471
244173,2835
244178,671
244182,1607
244188,162
244207,16063
244210,5589
244210,5590
244210,5591
244214,16064
244220,200
244227,552
244243,2309
244247,6091
244251,1300
244256,8500
244274,16065
244274,16066
244277,846
244278,5269
244286,738
244293,16067
244300,16068
244301,16069
244304,1194
244306,16070
244317,8761
244330,85
244350,9566
244353,2615
244353,16071
244357,1568
244358,16072
244360,4547
244375,4758
244382,2520
244384,73
244384,102
244384,144
244384,154
244384,205
244384,321
244384,872
244384,891
244384,1291
244384,3203
244388,9221
244393,1022
244399,1829
244406,4945
244409,1136
244414,15671
244423,16073
244425,16074
244429,3775
244439,1271
244446,16075
244452,8651
244458,158
244459,713
244467,7413
244471,11859
244474,16076
244484,5029
244485,815
244493,16077
244496,2870
244502,40
244502,74
244502,242
244502,260
244502,459
244502,679
244502,766
244502,1080
244502,1592
244502,2486
244502,4231
244502,5003
244502,5748
244502,5842
244502,6801
244502,7200
244502,7564
244502,9498
244502,10733
244502,11489
244502,11658
244502,12803
244502,13753
244502,15681
244502,16078
244504,39
244509,556
244525,11380
244529,2519
244538,2302
244538,2303
244545,16079
244557,16080
244557,16081
244560,4879
244567,1063
244574,16082
244576,16001
244580,16083
244584,2710
244586,1343
244589,4511
244593,658
244603,548
244610,16084
244611,16085
244613,12899
244614,5690
244635,11208
244636,3869
244638,14558
244647,578
244652,16086
244659,838
244663,4785
244671,1695
244681,6451
244686,6060
244692,1556
244697,532
244702,16087
244711,1565
244721,1251
244732,1026
244736,446
244736,447
244737,136
244743,8880
244745,16088
244746,5234
244751,753
244766,11677
244769,1165
244776,7033
244778,10676
244783,867
244785,969
244802,16089
244804,160
244808,4108
244814,16090
244825,1331
244836,1543
244838,16091
244858,10133
244861,3086
244879,16092
244889,3978
244889,9888
244889,16093
244895,6898
244908,10963
244929,556
244932,803
244933,8749
244933,8750
244935,12460
244943,16094
244949,16095
244954,531
244956,2339
244959,821
244974,16096
244975,1720
244978,16097
244982,16098
245001,679
245012,26
245026,4490
245033,29
245037,8530
245046,16099
245046,16100
245054,698
245055,4727
245056,6108
245064,3624
245071,16101
245073,8087
245074,16102
245087,553
245099,4190
245105,722
245116,242
245122,12311
245123,284
245127,16103
245131,203
245135,2459
245137,161
245138,2726
245140,689
245152,4552
245160,694
245169,1588
245170,5276
245176,78
245180,669
245187,16104
245188,820
245195,3049
245196,48
245202,2421
245204,57
245213,1180
245213,2464
245214,16105
245224,2020
245228,284
245232,16106
245244,16107
245245,16108
245248,1760
245254,1620
245254,16109
245254,16110
245255,7845
245256,699
245259,1769
245266,821
245268,426
245272,3356
245277,6391
245290,4627
245292,157
245300,5122
245315,713
245317,16111
245317,16112
245324,1563
245324,16113
245326,16114
245327,159
245332,16115
245366,16116
245373,2035
245382,54
245383,723
245384,12311
245385,8854
245390,8694
245399,7657
245401,12605
245402,1532
245405,3243
245412,1033
245413,16117
245428,2307
245436,9703
245440,105
245441,6741
245443,16118
245445,5275
245447,136
245455,185
245473,16119
245477,16120
245481,9534
245482,918
245487,634
245489,12902
245497,782
245510,578
245518,1064
245519,29
245522,2845
245528,6884
245531,16121
245533,2914
245546,722
245548,1106
245549,5249
245553,5609
245554,16122
245556,2083
245560,4971
245568,16123
245569,185
245570,3975
245573,7347
245592,5841
245592,16124
245592,16125
245593,16126
245595,2652
245596,1128
245604,587
245607,16127
245609,6351
245629,1971
245640,2107
245642,16128
245647,57
245652,4243
245656,16129
245659,2799
245659,5110
245659,16130
245661,984
245664,5362
245672,9905
245672,9906
245672,16131
245672,16132
245674,1667
245681,195
245687,1096
245695,16133
245716,2307
245737,14040
245741,157
245747,2710
245751,16134
245753,16135
245757,8005
245770,611
245773,1635
245775,891
245777,7599
245782,1789
245783,16136
245784,3203
245797,1608
245805,136
245813,304
245814,4626
245821,12147
245822,2418
245835,976
245843,270
245847,2534
245854,8972
245854,16137
245854,16138
245856,9025
245859,699
245860,16139
245874,629
245876,501
245877,13305
245880,15704
245893,788
245896,16140
245903,505
245906,7838
245911,1193
245921,596
245921,1058
245921,1285
245929,16141
245939,1577
245958,4380
245963,1765
245992,1008
245997,1422
245998,16142
246002,249
246009,91
246013,12597
246024,16143
246031,14082
246035,74
246038,157
246042,16144
246057,701
246062,16145
246074,2243
246079,3913
246082,8357
246096,153
246097,98
246102,4806
246114,3180
246118,8420
246119,160
246124,9220
246131,135
246132,563
246139,16146
246141,16147
246146,700
246164,3870
246165,5465
246172,634
246173,1765
246188,2603
246188,16148
246196,5041
246207,14243
246208,7
246209,1201
246214,1220
246219,16149
246219,16150
246229,5257
246239,6362
246241,281
246245,16151
246247,681
246254,3897
246258,291
246266,5628
246268,1695
246271,11762
246273,16152
246279,16153
246280,1052
246285,57
246287,3110
246288,1128
246292,735
246293,5902
246304,9024
246308,39
246311,1846
246321,5633
246328,431
246329,16154
246338,3948
246339,1635
246345,1720
246348,281
246350,15478
246365,1166
246371,9538
246377,8248
246383,3529
246396,3323
246402,16155
246403,8280
246403,16156
246410,16157
246418,16158
246436,2015
246436,16159
246436,16160
246442,1618
246449,2240
246451,291
246458,2510
246470,7285
246477,15202
246482,16161
246492,6741
246504,9366
246523,319
246525,1909
246541,11232
246554,599
246554,600
246560,284
246563,291
246573,6648
246575,5266
246578,1186
246580,44
246591,9474
246592,2865
246597,7106
246597,16162
246597,16163
246597,16164
246597,16165
246597,16166
246597,16167
246597,16168
246597,16169
246597,16170
246597,16171
246597,16172
246597,16173
246597,16174
246597,16175
246597,16176
246597,16177
246598,16178
246598,16179
246599,7187
246599,16180
246600,2637
246602,227
246607,2629
246610,161
246611,367
246623,500
246639,16181
246640,992
246646,2718
246649,9063
246651,13201
246657,14225
246661,14175
246685,1832
246686,16034
246696,2800
246700,564
246707,4678
246715,48
246721,16182
246723,3881
246726,790
246726,6057
246728,10667
246737,701
246738,12512
246753,3380
